"user_id","cluster_no"
"hJNJx3FJN2dms7kdjwEhxA","12"
"ONhjloeRrYem034Zx-kYpg","12"
"W12QV3vA9ihRramIR-PkyA","12"
"8w8LADSGd8rnCn88WPS8uA","9"
"C7t52R5SdnVS0OuDg5FqHQ","9"
"ewBlmXacq8CH_4lZgIMI7Q","12"
"RSYv4_FRoLqtb-gXG0iH_Q","12"
"uMlSemV8KE0VE8Mbz-seAA","12"
"rKI9GANitkAPAz0N95Ob-w","2"
"e9YIcgZ-JRatXDsmONqP-A","12"
"ssqJ7ycHmM4daW5FHe2BJQ","2"
"cLvt_utZzK8ITrskWmFRcQ","6"
"8T2q2J9Ko6uPp2vN7i_12g","8"
"0N5pAC5_qtuZ5VYlnTuEYg","12"
"ZUECfVKbOZMWTnbvz9yelw","9"
"IRR5W4kv96bX_KQKOPdFng","8"
"HGt9WR2yjGB3Tf5dTiNU1A","12"
"FjNuU0uEvqrT5f8rKnAx5w","9"
"eaUAQZCEdDGbpaYhIYZAgQ","8"
"sWAKqG6cH6yaB1dQ7HgP9g","3"
"PtfNfYcuvJ3tPUTgZFuZDg","12"
"PlHFDnQdh3FL3UGjwN_Ryw","5"
"2M6CJQQSMQ5QDGnOlCQazw","12"
"G1qok0QKiAbz2b8Ij2Ed7w","9"
"_LAF6pjKQ02E9SVa2cRunA","12"
"VaKxykgMnNDlHzxN56ipHw","12"
"tCTyFh_hH5qu1QV1c__5Bw","1"
"F618YrwG9urH_AW137zZWg","12"
"nArJh9IW98wpRek_3Cxslw","3"
"MY2j8K2SIKhn5Jmo5Ndl9Q","2"
"5xrHnV-8-TotHbT-dq21WA","3"
"Ez8M1uyfMgkvYVRmQG7s0A","2"
"11k3A-_Ifz_86LHvkGRgoQ","5"
"FqKFAI6yQ8uutXuoqFVm4w","5"
"22AwU8wKquFlM-cZf80kLQ","7"
"Mb-wFJJGwG8l0ZaDo3usbQ","12"
"AWRjQoDVjNOpbwYZV_d0xQ","5"
"FH0O62bB09kvsjnvaeUOmw","9"
"DtylE1yYEwzuGQhCgXSPAw","2"
"fk8mGL46AdeUIw8vJYrX7A","12"
"jpAB2YK3Avu8AE20ow_jig","5"
"F_VHnkZ21VdYxDq6yQc90w","9"
"WE3UmGwPuCB-ZlhpwpPXXQ","12"
"S0MVWoAx2lGO5IRAMcjCIA","12"
"8Y8KUihJVZsM1cyL62rQ6Q","1"
"vsQ085G3y8GNP2cUpGvgcg","12"
"t746GwCyGZdbWuIpcEeufQ","3"
"hQ5uGeM3C_yRLBgLGTCppQ","5"
"egg3C4mjMkdNWLlkhwwgrg","2"
"nOr3_aq60yivqgcso_iDMw","9"
"Ttth5h7uhS371kS2ObkR_A","10"
"8fbgQLcbvOqbTPeFxsOVvg","5"
"VPr1Y-PNKeApR-dRVnhJIA","12"
"CLZHAUYafzMSMKe_LJei7g","12"
"sm4ZPuv-HpGBn3CPWSUf_w","4"
"Ks6xLz5Za-CKlwpUxK5OCw","2"
"JN6duWr9zZpK3w-x4bo9YQ","12"
"RBHL9GKUOU-JwbZMAuh4FA","7"
"vaSiuLp2rL0T3qZ8vgph4g","3"
"GKQTEWfhvgcbY1HHoU3kBg","1"
"boyxuqcGkyVD1fTNvtDeiA","3"
"COxdRkjbxnvIDr-1NyiOhg","7"
"XvcFepAC408oYVyQFIRndA","5"
"TokWOZxdeSL6JyCfYhoEHw","12"
"sHHjAcCshW2K1v48g1FEVA","12"
"r044-mTSbWOlt6QRukzSpw","8"
"qEX4Rz0nzYFlxK3cAvI7tQ","7"
"MMKmxB1ub74EqW6MnNkYLg","10"
"VAsWIl2Wy55UoymfMLHL0A","12"
"W4qH104v4f5xzV8zZjkOUg","12"
"Dv24ifGmtG6RoFqP0Aqpyg","3"
"0ooueMmbLSxXAf-mP9Bvfg","7"
"wfu1YP-mLfxZSb0zDGbXaA","12"
"5o4xpjSkT8ZZclTaIIrNrg","6"
"plQaLe4XAbajJihWEoYkOw","9"
"K3HfMzEq9YApraN7BY4j4w","7"
"bv5W3g3kZZFj2r7IdvpU8Q","5"
"YyKVOFhn3wHHFbAcx-HyDQ","9"
"NomNvD1U9ZFT78P3uGPHIg","2"
"uVFi5sTagsvFz-8tw0L_7g","12"
"nju1_bza45TqZb2lCTTLMA","1"
"eWLfQTpl53Tuo7_BSMlT2Q","9"
"Q6QX-kpKUHfeWoQPxITVaA","11"
"3SbUwUu7-hdQMuAtw_ui8g","3"
"l3_jxGXgcZ4Ga9d-XlmmLQ","7"
"GJLgav3m7aam4vSBqLG7IA","12"
"YIGqc8GHJEnkMW5_MjJ7hw","12"
"MxI3qPnYMkk7gT5_37SbrA","9"
"Qg3oL5r6fHWWYLIYP4kPvg","12"
"3ewfZNAoLdkB1jpd8zxHIQ","2"
"D5SRmkUhF_fHLBhdY-Tyhg","2"
"EMM4HqI1mV7SwqXen6knJw","2"
"jPxxZdX6-4D_pPCKkVhGEw","9"
"wO-i1HIHsILWAQVu3Fnstw","12"
"93XOEIeIf9FQMb5dVbU4sg","2"
"8AUGRc11vpsRtWAltI4jBA","10"
"zD6qEUkACMAhqgWOA0hVNw","8"
"uQxfzeozy6XzV1-GDpV4Dg","12"
"onhvKryIF_-l7h2ZWb19UQ","1"
"kNvMBwouoimNeXhnfRSJ5Q","10"
"rRGDy3Z8kkU8dvn79GeIfw","5"
"rzRj-QK3I_vf1K9hYIFyPQ","12"
"vMJfgZLZmMjwLaEWrllyCg","8"
"v1gCyYbwsNUqOr_4DXXokQ","12"
"uAcWvAT1JaqRlxF3bfIwPA","12"
"B0muVEQdT02pR7no_JmzOw","1"
"GBsEsXooLRGLhTbGA2YrGA","1"
"tB1aXtaEurVqmlzeCwIKPw","5"
"zhfbSV1eFNHcPS4BbYftTQ","10"
"IAgQ1pllhJtPJIDor6BtDQ","9"
"Nh3JWVryuR5IiMmLBOqvIw","2"
"ANfYg2CBoIExBIZIyydfcg","7"
"lkcmJjgx6kH2JzpMg0e90w","1"
"zf4mkavzdMrWxAWRdqcpsg","8"
"pakdT26vqzWfPgFf5-13eQ","11"
"Xj4HwxPxZ_ybs-ChjofFvQ","8"
"KIBZA1FTM1v0sCqj8IREZQ","5"
"5Y3aO-jjn0xNJz5Qn3qocQ","5"
"bWW91076IyatC7iR4_cnSQ","12"
"HCKZEpXv8CNdYLepoSMlDQ","1"
"16rxut1J2nuaR8Kn8_oo5A","3"
"UbwMDKVvwpsN2FhaIioRqg","9"
"-0K2ZWX8tDH1mrzNXNoiqg","12"
"sr2w7gqE5dtTD1NlS_lxnw","9"
"1MqFTcOG0SP7Bc4B2cqSYg","10"
"8L9OnPjfzsJPh9O-x0mgpw","12"
"a7pHfNQR9JGzoBhNCmJiaw","9"
"31Ir3fdtRpB7n30giO5TBg","2"
"3HzUZhO7_Fiea-oKWwVuzw","12"
"G5Z0Wt7DzktzGaQruDe3jg","10"
"zr1Uuq3tCV9BmwEnr3KlRw","1"
"0u5BLesDJW6_RfbGgx-7qQ","7"
"Vxpc6oNNQq1j980IXJggCg","12"
"KZFzcTqETO2nWgl8A57cmg","4"
"Fv5rzJmb7P2mQVBGIJEMHQ","7"
"jl2KZmFmKXBxS7SKy8UTjw","9"
"ZYR7pgw6qWtUhH_qGgyeEQ","12"
"S8bkRsddyyFbyN8QpkARAw","12"
"pi4qj383y4Gb9h2JBv41UQ","12"
"FFrBVHN_1kICWIe4OubF1A","5"
"2M3T7ac-jC06E2TjG4zQkg","6"
"fy0VneiFjYhEuib13E8vPw","9"
"t_Ey4z7e_3DYJS_75lEm8A","3"
"Ehx6-5QUDhqN_O-BwWj23A","3"
"dLPZmIEbGi6fIKQTj1HwIg","12"
"JjTmTspFsDSQU-XYY-0jzA","7"
"2gyrlO8oOuGf5JMOeD_4-w","10"
"CjZ1opuIRku-pJ2Y540xlw","1"
"G3a8N4o8mdhKPx7gjKghSA","6"
"Qt_mXJjOfveRra6_5W5eQA","1"
"FK3sMqJM0R55kw99Tib4gQ","12"
"WdHiZ8gwBi281nKgmiXrxg","12"
"3hIiYLMjWOyb299-w1KAyQ","3"
"GwkmJkpI0eq03f7-D3NLag","12"
"RonKtEnOJN8F6TmHHbctYg","12"
"kvfeCmUGKIOzwiFWYmMuuA","1"
"_Vr3sRY9YaGewnDdnGyD1Q","12"
"L1z-xnTNmslVjoeYwFrpOQ","7"
"TwgivtqgvflkHeVW41WXyg","2"
"TsqiPXTUcufj-m1L53Em7g","3"
"nqeOxdrVzu1mks_m8-HWTg","7"
"50lXL_QOlzClTb3E_T-RZA","11"
"t5uDibaGXJ5q0sEWzYaJyw","9"
"294ZA7Hw9UpJgZL4GylMmw","6"
"7ujBPd0HLB1S-cJMSklrIg","12"
"8u8IITscJK5Hhy5ERtjMYg","12"
"ATqCDDxRVSFY93aqOQZZAA","5"
"5Hj7YNszxRa1TmbA9L0rAQ","12"
"MeQNMdBIyeM77wunzYU4_w","8"
"6zrmK67QwPZoKwnu4b09HA","12"
"JEUdiVeC2mvUy2qxBzNEPA","7"
"6zpJ8r7dx6x5Tho1xuBDMg","10"
"jOW3BGthCDL3l7Dd6AWZtA","3"
"gqz6UuPjcz2MvBHf2JhCFg","3"
"4HHJWamAKsXshwf8-WYgkg","7"
"MpWu-JgRNUiM47rRBh1DHA","12"
"YGJlTKA9iLJLnt1q7wxvUA","4"
"uqVZk6HifL3aZwMgsFvyDA","4"
"Et1aa9ttFkHKazn3wWnk9g","12"
"u5_LsHVOpi9PaGUraCgBjA","12"
"76QtkNcGa9TZMb1c2PliPQ","12"
"fxOe1FY24wH1E3b9h2FjJA","12"
"vzDSJtbBfAYaCGsJ_zOqew","12"
"mpT2OidNkhPTvRcKHoaVeQ","5"
"zeIQN3X0MskWHq04Avt_7g","2"
"ygqZ8k0XIu5X75PuRZkqVA","1"
"dkW0_5ENEhbxDrkN48Yskw","12"
"goGsMPHeQ3VEIsLIiFSiuw","12"
"8p3_tNOCyO5K1OtD6SXAOg","12"
"zOZ5kY1bs5aqN4C7Ay_x_w","2"
"cca2RqR4y2BQh4DtNBnsPw","10"
"mMH7Y4nNgqcHsco_HqD-NQ","9"
"4-oyaU8bv9uqtRqNh4xYZA","3"
"563hfz-EY18-XHCxwT8nJA","9"
"2R7VN2dYt-vFwkNov2-Vbw","3"
"GwCxmp8RPNPQ1v7wpLLYOA","2"
"m_vBHP3l2aYrL_oUdXExXA","12"
"j0Me-eicOpG-B3OJQMPx3g","2"
"p2_vEvLH2MNTXqbceXwLUg","12"
"IYNfdOXUfWNwJHX2zs9nXw","7"
"Qzne6aXuvvyb-N40scA-rw","3"
"vHUkhVJLwkvtTt87SvACfA","3"
"H8tmoTkxtTMEMJNxVl2S5Q","12"
"WYzpujMoSSDhaHD_yzAGTA","9"
"G0pzMhRusaN0MQ_yQw8bzA","4"
"1-eTooyYzRvnSrfwLowPgA","12"
"qgm5ZvNYZURdunyh2baa7w","7"
"jCNfPPLj5up282N2hSJ-Fw","3"
"c7EvNRnStAbbtb-_PgboQQ","10"
"zlAMf6CZU7TKtVl7xSkyaA","4"
"NePFXj2IRwnX1L57vTJ1qQ","8"
"2gDIZKEeoZJdoq7uerJH-w","1"
"G09ZnvLj58I1t-b3yD3RWA","6"
"XUnwGnMW7w82BTftKndEiw","2"
"Nh3O6QzW2WbOgPo8NIFoYQ","12"
"18nD17gU9BRFbaFvg_Xwow","1"
"V44CZK9wxUczGT12nS604w","2"
"RSe6LESZl3Rbtc77il3eMQ","12"
"vKuNBhfnKJ1NJMOeK4Fhvw","12"
"kVpF7zhiBBj81xwJ_JK__w","12"
"6vtwHGvsOtuFwnk7FZFTmA","12"
"TsPqHNILJ-Yp7RwEW1VfzQ","12"
"R2skENKD8yaO6hOixQxBiQ","6"
"pXORVE1eeGvTGycLlwNA7A","12"
"86JX_xYfGKXIngxEcDnUog","4"
"JWJTi_GovETDNyg6s1u_FA","1"
"bRaRjEr0jsovGJKEgwgkgQ","5"
"tw0_zs2IllbmLhd4Mn1UnQ","9"
"Yuw7FRZmOXPyi4vwrnDM8g","12"
"XMbIZ4GQPGJBh5y7VxkFbA","12"
"Fa62MhkInMlz02XfF-m4wg","2"
"VC8k7zrBeZPI9XxI8IaG-w","12"
"zAw_GEU1Sp08e6Hdy3IxKQ","12"
"0rm_N4eRBuYtoH3udPwuRA","12"
"P7Pf0G238qRgk5zDsT_4qg","7"
"sAf5zTut3VL6P9X5IpWbDA","8"
"MTui2pPRFZ1NTiPZhXrO3g","12"
"lVY4gX5w7Ct2WHDx07mUzw","7"
"AYRMTgVx-urzATsIrtB2ZA","11"
"JRL4-0JDj0mjGgdjkwlljg","12"
"7XjTwmJxynxx6JP__XsjRw","5"
"Zqr9XZfSqgMT3Xx1V2MrRA","5"
"AjtxrLG2B9kOYPASjNuq8A","9"
"m8UhO4f1CQ-MvZFjibSAnQ","12"
"OMWJRtCAGIb-ZuwaujZzFA","1"
"up1kzre_qKzXOdo3FiMN8w","5"
"Bmdu4DXrttVA9LjLa6b1Dw","6"
"RkN966ceUovgF42vV6KSeQ","1"
"k31MqrQ-EXqOr6_3Tj57gg","3"
"sOmoBVAyAw3CIYWxXw-J5g","12"
"HcJEucT51evFReaaa_ID_Q","8"
"jjQDvOMbPqwyhkD8zpNwUw","7"
"jvpSw7efHGJtESt2WAVjtw","12"
"Pb70BY5XW2G8bZdXkXl2lA","12"
"pAFndeCHq8FWPbwII8Ncxg","7"
"15iz3d-yA6ZC5CQiuFy24A","12"
"Un3d39iBM0cyVK_pdYhL2g","1"
"bD2UTgFup7ABts26T7Qkcg","12"
"xOQrmASWDQ_RjCFVP0Omww","12"
"2rOIut17Zai5Rw4BiB5JKg","2"
"Cyj_7M0vcwNVIjnUWPOz0g","6"
"F_6nvUymji6UJ82YgYyG0w","11"
"zKhM68tt2j_FT5kAZnZQig","9"
"1zMmnp5X7t9ptjzLYI0BsA","9"
"_L-1f5hSzJUazPau5-Qwbg","2"
"9f36ZfR9foo0SI2XpmLrMg","3"
"q_qdi2K0TbNngV6f1ResWw","1"
"PU8UAwqcvcgalDldTm8UCw","12"
"P25Rj7GfatKCusAvxbrNFw","11"
"vmekMpLv6fJ3C3y6_h4dCg","9"
"rD9bO4UkJ3HBZu3kThV2EA","12"
"x61dUfDwT-9h7HzWg2WvGw","12"
"iROawchg8FP3lmjcjWMYgw","12"
"B95ve1o0kGHxJJE_MDvZOw","2"
"TLVqZuAGgA7kIAG4nRNxyg","11"
"Hv3Sloxd51eODbuI3zllpA","12"
"EAM7aofNNMpE3T_wCINLhQ","9"
"i00dSnBWUVqy2zg-sVv_Ew","9"
"5PoaoYZhOVXvz8uuLW1Pqg","5"
"VnVLxCrpZ5-nnPpRs_Sy2A","7"
"OvuAeN3bmhCFeBFz1mfYkg","3"
"HAcKdcSR46wV3bVPurMEWg","7"
"PXCcfy_cP2mCq9ouowUIjQ","12"
"meaPJinT0YKkSfqz1Hc4uA","12"
"LVTlI3GDlfpPB55YtM40UQ","12"
"loFGPgd8s0NSizdLadq_WQ","9"
"BXsdouaE3MBbriQsys0jWQ","7"
"_XSTr28i4hAZrvxc9nG0EQ","11"
"r6looyyfYa1wfrSsURjH7g","1"
"ArvppIzkQJepUQ2w2BgKRQ","1"
"l4wP1-RJFv-X0wCo5TE9Eg","12"
"p--eA6PhrYU5SeMAXRq6Pg","3"
"nH6xcyMMMDSaYWKb1MSJnQ","12"
"9zBMYPTnsc5_Qa78as1QPw","2"
"ND6m6y7kADGsgRSB3GLZfQ","12"
"whc-_HQsC8Hj9THM0PRcxQ","7"
"KqKirfrjzVukVC91EF_tAw","12"
"27D00khkXRjfTrFfmHATWA","3"
"QG-qPaX24SwT23dZaInlIQ","7"
"5k4QCR4MavYIn-uWOTyfrw","9"
"RGrDTsVmcUBCOUOn49y-wg","4"
"1H9x2sJsG-lycfKctcrWZQ","12"
"nOTTlPMfnjQt5XkQuDeGSQ","5"
"K2zkYfB4FROtLZAfZF6lcg","6"
"gMdrnfDC1M-4Flk85naDzw","8"
"K0a_wuOCcjiNn2C6zz4DpA","1"
"_OYV80gtowHPS0ssAvzcSQ","12"
"48z1YZU7rZVBPnEespGPRw","5"
"ZHnAAeEkWD39C2bStR4tYg","2"
"jxvPwLY3U0a-Cpwd7O6kPA","5"
"mIokjQqCJSjNkTNqIiZWIw","12"
"pXKbbNUbzNp41o0DHq5DWA","12"
"hL4xJWhoBPtMjzO_D7ftog","9"
"mXH3l-bubewIl5X3aCrIPg","2"
"YLapNxdlNtq7xwi5RHmJ6A","1"
"pl0HvuXpwjr0bEevNCRE8Q","9"
"4cbYVHYf0mf5_BUWWs8soA","12"
"lHzsNalgcq19djM7E88nlg","12"
"LbTRKzeU9Vww_V2w907HPw","12"
"iZRMrUNCqWMGAU18UzWIOw","9"
"IhvmqnzzP0I7KM-q6n3ziA","9"
"6arPqqPM-4O_OpT_Gf8agA","3"
"Kx1yV-hVPFdKHv0s9xlyqA","12"
"kd99Og3J67jFIofir75fHQ","12"
"xK1qrhxVvpEU58MK_6N1Lw","9"
"aZnifHZ_7KiYQIl06XNLgg","9"
"p-PvuUOuw8j9GxPpiY7H1A","10"
"RPgRAVsi_xhoYRSwcYbKgQ","9"
"6CY7gPuz2nNkxu2R5L2NQw","2"
"mZ4eKpdITtTSd41nB09NCA","12"
"4EF9V0R0vEjLph9XhQkjPQ","7"
"68IwABVDUNU3axrM6FsqXg","8"
"gEHYP6fd3S99If6Qx2jAFg","4"
"UZAkiOnbcqbaNd3JHX8KXA","2"
"6mOQXPGUS8IMKV0nWis31Q","8"
"fxHisUaBqycO4zpSduOF0g","12"
"JSC5jG04ktA-CQcuNr7Ohg","9"
"1lJJZjUDyahQK5nlnMbT6Q","12"
"8CtM-yE1ieQuweEn3GApwg","10"
"xeC0Boax-dH5_cv60_UAKw","12"
"n4UUCfW1GqHP2SeKKGL8Sw","8"
"CiuZhF8WUmz2dAW4ojbvIg","1"
"YU2yoGNr2COlIQYvktWFuw","2"
"9hJelOIwQ28VQJwefBjz5w","5"
"Qvp3efbmLksWZGv90GoDCg","5"
"OXgq1sumabJuLLv76XmTNQ","3"
"kufXms2vsf2no_igdbBcAA","2"
"W1ddyZTzcDdm3X1bJiiDfQ","10"
"tzqYxQzNTPYFd6mMZpdczw","4"
"Oz7yoApbfssw58LAwInSHA","12"
"zv6mCBKqYEA_y0gerCnqIg","12"
"k0WacwraKbbNENmuRSFI5g","7"
"9V3TRY4IsZCX_MP-pbQUUQ","12"
"Oxd4cU5gDt_YX8aCWT9Tag","1"
"Ubsymf9QozRFA2fYdqKzVw","1"
"B-EVj1dA7UwIh_GjOdkBTQ","12"
"yHR8hN2bGKlLDraeH94KVQ","8"
"_b8XlPaDjhOiuq_GBqecOw","2"
"Ks6K6t8xH1hig2eF2Rfs3A","12"
"PVkAFVBmpqhvUAbrYZ47dQ","8"
"HSDauN3gxZphm8_pmWrGFA","12"
"69UFNlsv__mJOlkTtHhJJw","1"
"unV05KrzxsUQoyUF50Q_TQ","4"
"8ZmdkGOf2x8JBTk1QyhUWQ","3"
"dMz8ZOpUKhq1TshlRHW5Jw","12"
"COQOVS4GcCwvmQUvArHtFQ","12"
"9Xy0TqAwbRRDwM5HPevXjg","7"
"rbZgyYEawUszQdOyN3b9qg","11"
"uJmD9OSjPCEpXy0LEbKpTg","9"
"powz5SXOLxxv4iY8YNBJvA","3"
"EhOh-tiWSfh4aHfUxV_2lw","6"
"cb7OE0WiB8hA25QlXkpMSQ","12"
"d_ULQrWuXhnoIyIh0s2smg","7"
"lpUWZuZx7N0E897FCBU0lw","9"
"jh8m8ubfDHfUH_4SAOvzXA","10"
"fnaTT62QH1PeDnnOLdODgw","2"
"Ks4YILcmJ8nrnGn49-K22g","2"
"LaDm0iEieIDuGXAhyxyJuw","12"
"d7DCa-j4lHGei1eIl0d3kQ","4"
"3u3BE2NJiiCzRSjgpAGwVg","2"
"iIQXTGtyy1VQKBeLMtYdaA","8"
"5jmNbsaPJzOdDY3fE46vNw","11"
"Vuv-BruZ2UIJUrLIlMiJIw","12"
"J3m3FU_HaweLdPW9fgKocQ","12"
"TE5gASH_J3l6do8cbSU1aQ","10"
"Wqhjn89M1aoWlv8-XEY_iw","12"
"iq9HES7_rq9uYkq92JtY5w","2"
"j-uL0ui5z2pb-LY5gOIQ0A","12"
"esEuyUdYGjNFD5evvfGgaw","3"
"pFJd9kTn4wZ-NA0t4_JRHQ","12"
"OtaDBh5nRVIGCVh-kBvMVQ","5"
"6aEUn50d3Ts7MiGu6WdpKA","5"
"EHwqLIqgZec_Wykpo9XK0g","9"
"XTENxwkGYKRPG040-QUj2Q","5"
"vkv3rzLGTuQx-DlDGyhRgA","8"
"QnA0BJeZdT3CUaI0kIiotg","3"
"ioIQi_wEvQsE7ljYjxjK4g","3"
"GbPKoAOteU54qP9g5Tzcdg","5"
"MUKkEm7hGOywei3drIT_oQ","2"
"12SMJCNaOkK6Tn6OcEEQhA","4"
"V-Rnlctt2iNUpYypwYT4VQ","3"
"Ygrv1x-JuoNokXFhaTrUrg","1"
"nEMDC-a4b4B1fMQILMryzg","9"
"S47fX0Ikp7jr0NGLztZLoQ","12"
"mnc2mcLdiWK5l3aWZWLvfA","12"
"ks93YCFTmyjjdo-UD24xNQ","12"
"RWnPZQhiD7imBTmTjBna5w","10"
"BGRjdTb-Wu9R4nYoVT9VvA","3"
"KiAzMzG65-qTimyOumNMFw","12"
"ZcXNrRFCjsgjIBS16TbOkQ","12"
"_6KTvDt5kF40JPMJNTb2yg","10"
"ZevEZBXza3sW8I5RA7kGsg","1"
"o_jOj4mDZvkoQPHc0kz_AQ","3"
"9E_LCRdvbhUAEgXa8VpGYg","4"
"fQc5m3VGiKax4yOfQhUO1w","11"
"Nc_bxB1yUdBvdfj1R3F0GQ","5"
"uNSuHfbKUsLGx4D_g2Ir7w","11"
"XAzx83ll5LcAxc0eNr2vmQ","12"
"u7HadX1NalI2xtgOWWK6xg","12"
"cpYEVFN7d5qz0XvIHcTOBA","12"
"1tHLMfE4RrslKCaIhdtgyw","3"
"ldoIN-XOVERZ2l1ld7JABg","9"
"t8Jf1DYWLBWosgG66FDTsw","12"
"9ksRDq5icSePc5GKp3vV6Q","7"
"ugWTlpB2H8bP9iPD3d-qcA","4"
"qFeybnprFW9yABXgIThCiA","12"
"ho0xUcyP0G4ZL3poa_OPTw","5"
"qrpFQYCNcA2mx49hduEzPw","9"
"TCPLaprJm4FFei2DkW6K6g","4"
"ywMV4zAS_PVC2iEhtVjDHA","5"
"62xANXzZ7i3hkuLOY9xpWg","12"
"T2Yt5eynvQuIg21wX35Q1w","7"
"egcPvYEKbji1THtYROuuHw","12"
"jdIjG0e7b2RkZmpEsA_-ow","2"
"MbsFTApz317SnSoDD-9-3Q","5"
"exxQ9CAsh4z9vMgN7fGv_w","12"
"WHfrKtsPzGBKB5cNvDP9sQ","1"
"oyjT-BSUBSIcMABhROLfBg","10"
"yJbOEH8VlGWno5yTVkJ0uw","1"
"mSqAeSW7R0oKXxYJz9TVCw","3"
"hxIdgA9C28Nsvc3qJS5RRQ","9"
"r4lpPf6UyaWzG29fajygwQ","2"
"D3LpmO3kWP_g_wh-UYyCPg","12"
"NVN4Y_DAUykfkQ10PlUBlw","9"
"FbZ0aJU5saPyHYDHI-nXKg","10"
"klanSjLtZ8KH49V0F6C_jg","12"
"Jvd34l9Zna2OeqmiKZYpUA","3"
"H1pcuDTg3k2HOAXlSbuNJA","10"
"MfuN00rCrfPGOlTrVZ-g3Q","9"
"VJSEMw1FOgx2rB4Mlemv6Q","3"
"UzhzNXnc7-51yZTXFGDj-Q","7"
"7yU61iweggGCeeixYRFHYw","11"
"R3v_IbC5aM5KKjD43NTcDQ","2"
"zGgfspchykQQZ-mX3CWyGQ","7"
"hwrVLbbudKQhQCPODQDxjQ","10"
"MQaJ_ZqwU56LuPFBMgy-FA","12"
"TIpz69pYTsFzRjAepYUusg","3"
"4N8f9JeFFtF3wOYiaWFNKQ","12"
"6U0xGD8fqusO-WuHXQJOiA","9"
"XY1VKfCWIPYu9p6sFs8wVg","12"
"zJAzuXW9H0nmUREqbu_B9g","2"
"PcYwePORUMjhNJXGrKku-A","9"
"3tVcBHG733TAeEO9X2X7dg","5"
"HMHS-3i3tmTfDHWKZw1zcg","8"
"INxRBkCANIFCQrBqCwkAxw","2"
"Os4xct_bJoake5XrAncZ6Q","2"
"jD7hh_2hUZihNwUrg9T_Hg","3"
"k2QxwFVvn6pztQDpJT6XCw","11"
"0ujkAvlT3CGXCWf-kt8XFg","8"
"MByYNutOWC938H_-MjyjoA","6"
"4qXTMirb3noPUosWj_Pfvw","2"
"i41sayrtmPrR8ngsqudLOQ","2"
"2XB9WQdiNzk2FZDNrqZ04Q","11"
"fq6zfv7xi9AelJTYcwD_fw","12"
"FKXqcSOK3qL9OuQA5hr8Vg","12"
"63B3wuy0MIL9uKWe4W2-CQ","1"
"nRTuJU6CEw97CzGwlKEb7w","2"
"5obWLXc4mKAOhkAKKcfSIw","10"
"A6OxmeyOU_X_h17h9rs8AA","12"
"AEPkTnFL8MFQEz_UOmgpnQ","10"
"bz8Fhz0b_WMQS_sVb7VWyg","12"
"Rimmo_Hu1nJD9Bf537ijZg","11"
"TX8fOIy1D5qF9VqWl0L0Lw","12"
"qGEMLekFWm8lvxlJi0ET-w","5"
"1PvK-xe5TUfQg_cxtpZZ7Q","4"
"Sv3pSdBEoKrAkHoLHK_X0A","3"
"tFCD0mUPLqNLLZpNe46QAg","11"
"ICzQRk_lXToF8cY4iebjyQ","5"
"Rz3RqNiQhSKIIqYL4YG5Sg","12"
"jcaGbkXZbWf73kbZUA04jg","5"
"kx88P1pmem232dKsfYiKZg","12"
"IHFhket9d4a2ZS672iigDg","12"
"zhPHqAfmQ2X9k0kNUs6XAQ","8"
"txPTwFsWI-aLj67TuVgujQ","12"
"_ePS-NIJdbiXnnLDMaesxA","9"
"uNTc3pC-4oy1nWlFKpbZbw","9"
"GJthCQyWAMddF2RVd5Zc9w","12"
"oleLb5Ta9i9r14R6iBAWvw","9"
"gLoIZDEfkeECVYCoBh6QAg","12"
"ziIhtm4FCo3fDj_liVgPPg","12"
"2b9seC9gzk0yx5V_beXzQQ","10"
"4yKxJatdHYJkxoPmlpoyLA","2"
"4w6FLw3xKMQufM88h-iuDg","1"
"i__Tr1kjrVX4YSxMG1YFdw","2"
"Fvk1mEpE9RVQS9x3oVwh4g","12"
"aT_KNDSaMLQxxlKUbwbqZg","12"
"8q2tcW4HQXsrJK2ZkJcUkg","10"
"foaidZqpu4_HjS85cDfsPQ","3"
"qipPvsynUGd7Tgbvwr9EIg","12"
"HqzBSBZ2xgf_6Fx4WYx3Zw","11"
"bJ_bNs0qL7lEPdJy8Ju-RQ","4"
"6WrXoY58Zwf74NkPd6Mbpg","9"
"dkPofWni-izohBeP9eku9A","2"
"Pc5cQa5ywj-KcEp91ahgtA","7"
"T4ZB2Q11-Zjxj8bgKJGYaQ","2"
"R5cfCv79Q0xytDN_JHPEtg","10"
"ouODopBKF3AqfCkuQEnrDg","1"
"AfZN4Eiu0vCzbHsslKcHVw","2"
"fwBDJyffi2muLlxF5gRgFQ","1"
"jCi6RQDdFGb5_INfbfZT2g","9"
"Nc9COEsQ8gomK8e1VfVo3w","9"
"Qsqal5zljlojn38bxNok1Q","1"
"gD4tVMv_sELvOXMzQRBprQ","9"
"yplVbSkaHoegD0XOLHQBjA","3"
"zndGpE-vqmLW095DmC9CgQ","1"
"M-qtpoi25QYuHLcwvTSRSQ","12"
"nIUFzHsnclF7akkdZhF-hg","5"
"dxbQSbIzi-6Q5SCeUn4rtQ","6"
"3XUocxsfbFMS13fLyJlp0A","12"
"2SLzz7CHvmVMhKuISyqKtQ","10"
"LUoA0JYhHLFFEBkhP_l7_w","1"
